1657218659.661035,42374,5050,1834310979,0,10,0,0,0,0,0,0,1,0,64240,7685,0
1657218659.661068,5050,42374,1014544230,1834310980,10,0,0,0,1,0,0,1,0,65160,42858,0
1657218659.672391,42374,5050,1834310980,1014544231,8,0,0,0,1,0,0,0,0,502,53927,0
1657218659.672391,42374,5050,1834310980,1014544231,8,0,0,0,1,1,0,0,0,502,52534,0
1657218659.672429,5050,42374,1014544231,1834311080,8,0,0,0,1,0,0,0,0,509,53809,0
1657218659.672391,42374,5050,1834311080,1014544231,8,0,0,0,1,0,0,0,1,502,53825,0
1657218659.716009,5050,42374,1014544231,1834311081,8,0,0,0,1,0,0,0,0,509,53763,0
1657218661.676671,5050,42374,1014544231,1834311081,8,0,0,0,1,0,0,0,1,509,51802,0
1657218661.685091,42374,5050,1834311081,1014544232,8,0,0,0,1,0,0,0,0,502,49791,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.024055957794189453
1657218669.281632,42378,5050,1033011749,0,10,0,0,0,0,0,0,1,0,64240,852,0
1657218669.281652,5050,42378,60004415,1033011750,10,0,0,0,1,0,0,1,0,65160,48945,0
1657218669.288468,42378,5050,1033011750,60004416,8,0,0,0,1,0,0,0,0,502,60009,0
1657218669.288469,42378,5050,1033011750,60004416,8,0,0,0,1,1,0,0,0,502,58616,0
1657218669.28852,5050,42378,60004416,1033011850,8,0,0,0,1,0,0,0,0,509,59895,0
1657218669.288469,42378,5050,1033011850,60004416,8,0,0,0,1,0,0,0,1,502,59908,0
1657218669.3322,5050,42378,60004416,1033011851,8,0,0,0,1,0,0,0,0,509,59850,0
1657218671.292839,5050,42378,60004416,1033011851,8,0,0,0,1,0,0,0,1,509,57889,0
1657218671.296752,42378,5050,1033011851,60004417,8,0,0,0,1,0,0,0,0,502,55885,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.01512002944946289
1657218678.9091,42380,5050,1877273723,0,10,0,0,0,0,0,0,1,0,64240,16671,0
1657218678.90912,5050,42380,165072833,1877273724,10,0,0,0,1,0,0,1,0,65160,39323,0
1657218678.916048,42380,5050,1877273724,165072834,8,0,0,0,1,0,0,0,0,502,50369,0
1657218678.919639,42380,5050,1877273724,165072834,8,0,0,0,1,1,0,0,0,502,48976,0
1657218678.919663,5050,42380,165072834,1877273824,8,0,0,0,1,0,0,0,0,509,50252,0
1657218678.919639,42380,5050,1877273824,165072834,8,0,0,0,1,0,0,0,1,502,50268,0
1657218678.960005,5050,42380,165072834,1877273825,8,0,0,0,1,0,0,0,0,509,50210,0
1657218680.921997,5050,42380,165072834,1877273825,8,0,0,0,1,0,0,0,1,509,48247,0
1657218680.926598,42380,5050,1877273825,165072835,8,0,0,0,1,0,0,0,0,502,46241,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.017498016357421875
1657218688.533245,42382,5050,449834032,0,10,0,0,0,0,0,0,1,0,64240,28902,0
1657218688.533266,5050,42382,267873968,449834033,10,0,0,0,1,0,0,1,0,65160,65210,0
1657218688.544302,42382,5050,449834033,267873969,8,0,0,0,1,0,0,0,0,502,10719,0
1657218688.544302,42382,5050,449834033,267873969,8,0,0,0,1,1,0,0,0,502,9326,0
1657218688.544337,5050,42382,267873969,449834133,8,0,0,0,1,0,0,0,0,509,10601,0
1657218688.544302,42382,5050,449834133,267873969,8,0,0,0,1,0,0,0,1,502,10618,0
1657218688.588005,5050,42382,267873969,449834134,8,0,0,0,1,0,0,0,0,509,10556,0
1657218690.548473,5050,42382,267873969,449834134,8,0,0,0,1,0,0,0,1,509,8595,0
1657218690.553438,42382,5050,449834134,267873970,8,0,0,0,1,0,0,0,0,502,6587,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.020192861557006836
1657218698.160329,42384,5050,1965757718,0,10,0,0,0,0,0,0,1,0,64240,51203,0
1657218698.160349,5050,42384,3276916243,1965757719,10,0,0,0,1,0,0,1,0,65160,9599,0
1657218698.165393,42384,5050,1965757719,3276916244,8,0,0,0,1,0,0,0,0,502,20649,0
1657218698.167003,42384,5050,1965757719,3276916244,8,0,0,0,1,1,0,0,0,502,19255,0
1657218698.167022,5050,42384,3276916244,1965757819,8,0,0,0,1,0,0,0,0,509,20534,0
1657218698.167004,42384,5050,1965757819,3276916244,8,0,0,0,1,0,0,0,1,502,20547,0
1657218698.208218,5050,42384,3276916244,1965757820,8,0,0,0,1,0,0,0,0,509,20492,0
1657218700.169982,5050,42384,3276916244,1965757820,8,0,0,0,1,0,0,0,1,509,18530,0
1657218700.174747,42384,5050,1965757820,3276916245,8,0,0,0,1,0,0,0,0,502,16528,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.014417886734008789
1657218707.785941,42386,5050,1721406729,0,10,0,0,0,0,0,0,1,0,64240,12554,0
1657218707.785961,5050,42386,2061270320,1721406730,10,0,0,0,1,0,0,1,0,65160,64068,0
1657218707.79899,42386,5050,1721406730,2061270321,8,0,0,0,1,0,0,0,0,502,9577,0
1657218707.79899,42386,5050,1721406730,2061270321,8,0,0,0,1,1,0,0,0,502,8184,0
1657218707.799026,5050,42386,2061270321,1721406830,8,0,0,0,1,0,0,0,0,509,9456,0
1657218707.79899,42386,5050,1721406830,2061270321,8,0,0,0,1,0,0,0,1,502,9476,0
1657218707.840213,5050,42386,2061270321,1721406831,8,0,0,0,1,0,0,0,0,509,9414,0
1657218709.803232,5050,42386,2061270321,1721406831,8,0,0,0,1,0,0,0,1,509,7450,0
1657218709.807797,42386,5050,1721406831,2061270322,8,0,0,0,1,0,0,0,0,502,5441,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.021856069564819336
1657218717.415473,42388,5050,2829727909,0,10,0,0,0,0,0,0,1,0,64240,9658,0
1657218717.415493,5050,42388,2513874719,2829727910,10,0,0,0,1,0,0,1,0,65160,31853,0
1657218717.420354,42388,5050,2829727910,2513874720,8,0,0,0,1,0,0,0,0,502,42903,0
1657218717.422167,42388,5050,2829727910,2513874720,8,0,0,0,1,1,0,0,0,502,41510,0
1657218717.42219,5050,42388,2513874720,2829728010,8,0,0,0,1,0,0,0,0,509,42789,0
1657218717.425051,42388,5050,2829728010,2513874720,8,0,0,0,1,0,0,0,1,502,42802,0
1657218717.468008,5050,42388,2513874720,2829728011,8,0,0,0,1,0,0,0,0,509,42742,0
1657218719.429167,5050,42388,2513874720,2829728011,8,0,0,0,1,0,0,0,1,509,40780,0
1657218719.435094,42388,5050,2829728011,2513874721,8,0,0,0,1,0,0,0,0,502,38772,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.01962113380432129
1657218727.040178,42390,5050,3662410968,0,10,0,0,0,0,0,0,1,0,64240,4682,0
1657218727.040198,5050,42390,2122040632,3662410969,10,0,0,0,1,0,0,1,0,65160,17574,0
1657218727.046827,42390,5050,3662410969,2122040633,8,0,0,0,1,0,0,0,0,502,28624,0
1657218727.046827,42390,5050,3662410969,2122040633,8,0,0,0,1,1,0,0,0,502,27231,0
1657218727.046865,5050,42390,2122040633,3662411069,8,0,0,0,1,0,0,0,0,509,28511,0
1657218727.046827,42390,5050,3662411069,2122040633,8,0,0,0,1,0,0,0,1,502,28523,0
1657218727.088214,5050,42390,2122040633,3662411070,8,0,0,0,1,0,0,0,0,509,28468,0
1657218729.051105,5050,42390,2122040633,3662411070,8,0,0,0,1,0,0,0,1,509,26504,0
1657218729.060799,42390,5050,3662411070,2122040634,8,0,0,0,1,0,0,0,0,502,24500,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.02062082290649414
1657218736.663485,42392,5050,2784585768,0,10,0,0,0,0,0,0,1,0,64240,44468,0
1657218736.663505,5050,42392,568735503,2784585769,10,0,0,0,1,0,0,1,0,65160,42296,0
1657218736.676175,42392,5050,2784585769,568735504,8,0,0,0,1,0,0,0,0,502,53340,0
1657218736.677261,42392,5050,2784585769,568735504,8,0,0,0,1,1,0,0,0,502,51947,0
1657218736.67728,5050,42392,568735504,2784585869,8,0,0,0,1,0,0,0,0,509,53219,0
1657218736.677261,42392,5050,2784585869,568735504,8,0,0,0,1,0,0,0,1,502,53239,0
1657218736.724216,5050,42392,568735504,2784585870,8,0,0,0,1,0,0,0,0,509,53171,0
1657218738.68137,5050,42392,568735504,2784585870,8,0,0,0,1,0,0,0,1,509,51213,0
1657218738.697882,42392,5050,2784585870,568735505,8,0,0,0,1,0,0,0,0,502,49207,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.03439688682556152
1657218746.296819,42394,5050,913997798,0,10,0,0,0,0,0,0,1,0,64240,57303,0
1657218746.29684,5050,42394,724189959,913997799,10,0,0,0,1,0,0,1,0,65160,40062,0
1657218746.311744,42394,5050,913997799,724189960,8,0,0,0,1,0,0,0,0,502,51096,0
1657218746.312675,42394,5050,913997799,724189960,8,0,0,0,1,1,0,0,0,502,49703,0
1657218746.312695,5050,42394,724189960,913997899,8,0,0,0,1,0,0,0,0,509,50973,0
1657218746.313589,42394,5050,913997899,724189960,8,0,0,0,1,0,0,0,1,502,50995,0
