1656795688.127313,37556,5050,2948340786,0,10,0,0,0,0,0,0,1,0,64240,47197,0
1656795688.127334,5050,37556,1435583573,2948340787,10,0,0,0,1,0,0,1,0,65160,7461,0
1656795688.1326,37556,5050,2948340787,1435583574,8,0,0,0,1,0,0,0,0,502,18403,0
1656795688.136857,37556,5050,2948340787,1435583574,8,0,0,0,1,1,0,0,0,502,4545,0
1656795688.136885,5050,37556,1435583574,2948341787,8,0,0,0,1,0,0,0,0,502,17394,0
1656795688.136857,37556,5050,2948341787,1435583574,8,0,0,0,1,0,0,0,1,502,17402,0
1656795688.176982,5050,37556,1435583574,2948341788,8,0,0,0,1,0,0,0,0,502,17353,0
1656795690.139031,5050,37556,1435583574,2948341788,8,0,0,0,1,0,0,0,1,502,15390,0
1656795690.143688,37556,5050,2948341788,1435583575,8,0,0,0,1,0,0,0,0,502,13380,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.016375064849853516
1656795695.293326,37558,5050,849316580,0,10,0,0,0,0,0,0,1,0,64240,43647,0
1656795695.293346,5050,37558,2841170450,849316581,10,0,0,0,1,0,0,1,0,65160,4548,0
1656795695.297349,37558,5050,849316581,2841170451,8,0,0,0,1,0,0,0,0,502,15566,0
1656795695.297833,37558,5050,849316581,2841170451,8,0,0,0,1,1,0,0,0,502,1708,0
1656795695.297857,5050,37558,2841170451,849317581,8,0,0,0,1,0,0,0,0,502,14562,0
1656795695.297833,37558,5050,849317581,2841170451,8,0,0,0,1,0,0,0,1,502,14565,0
1656795695.341019,5050,37558,2841170451,849317582,8,0,0,0,1,0,0,0,0,502,14518,0
1656795697.302037,5050,37558,2841170451,849317582,8,0,0,0,1,0,0,0,1,502,12556,0
1656795697.305428,37558,5050,849317582,2841170452,8,0,0,0,1,0,0,0,0,502,10547,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.012102127075195312
1656795702.463225,37560,5050,1701554226,0,10,0,0,0,0,0,0,1,0,64240,15986,0
1656795702.463245,5050,37560,3656426167,1701554227,10,0,0,0,1,0,0,1,0,65160,34936,0
1656795702.467593,37560,5050,1701554227,3656426168,8,0,0,0,1,0,0,0,0,502,45938,0
1656795702.469043,37560,5050,1701554227,3656426168,8,0,0,0,1,1,0,0,0,502,32080,0
1656795702.469071,5050,37560,3656426168,1701555227,8,0,0,0,1,0,0,0,0,502,44932,0
1656795702.469044,37560,5050,1701555227,3656426168,8,0,0,0,1,0,0,0,1,502,44937,0
1656795702.513009,5050,37560,3656426168,1701555228,8,0,0,0,1,0,0,0,0,502,44887,0
1656795704.473367,5050,37560,3656426168,1701555228,8,0,0,0,1,0,0,0,1,502,42925,0
1656795704.477245,37560,5050,1701555228,3656426169,8,0,0,0,1,0,0,0,0,502,40915,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.014020204544067383
1656795709.632715,37562,5050,2444605885,0,10,0,0,0,0,0,0,1,0,64240,58520,0
1656795709.632735,5050,37562,4058249143,2444605886,10,0,0,0,1,0,0,1,0,65160,42409,0
1656795709.63906,37562,5050,2444605886,4058249144,8,0,0,0,1,0,0,0,0,502,53412,0
1656795709.640286,37562,5050,2444605886,4058249144,8,0,0,0,1,1,0,0,0,502,39554,0
1656795709.640305,5050,37562,4058249144,2444606886,8,0,0,0,1,0,0,0,0,502,52405,0
1656795709.640286,37562,5050,2444606886,4058249144,8,0,0,0,1,0,0,0,1,502,52411,0
1656795709.681024,5050,37562,4058249144,2444606887,8,0,0,0,1,0,0,0,0,502,52363,0
1656795711.644515,5050,37562,4058249144,2444606887,8,0,0,0,1,0,0,0,1,502,50398,0
1656795711.64809,37562,5050,2444606887,4058249145,8,0,0,0,1,0,0,0,0,502,48388,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.015374898910522461
1656795716.801631,37564,5050,3042061354,0,10,0,0,0,0,0,0,1,0,64240,12941,0
1656795716.801651,5050,37564,2491594636,3042061355,10,0,0,0,1,0,0,1,0,65160,29993,0
1656795717.7643,37564,5050,3042061355,2491594637,8,0,0,0,1,0,0,0,0,502,40996,0
1656795717.7643,37564,5050,3042061355,2491594637,8,0,0,0,1,1,0,0,0,502,27138,0
1656795717.7685,5050,37564,2491594637,3042062355,8,0,0,0,1,0,0,0,0,502,39790,0
1656795717.7643,37564,5050,3042062355,2491594637,8,0,0,0,1,0,0,0,1,502,39994,0
1656795717.53173,5050,37564,2491594637,3042062356,8,0,0,0,1,0,0,0,0,502,39743,0
1656795719.11854,5050,37564,2491594637,3042062356,8,0,0,0,1,0,0,0,1,502,37783,0
1656795719.15658,37564,5050,3042062356,2491594638,8,0,0,0,1,0,0,0,0,502,35576,0
,,,,,,,,,,,,,,,,,76
,,,,,,,,,,,,,,,,,,0.3549489974975586
1656795724.176444,37566,5050,1114760459,0,10,0,0,0,0,0,0,1,0,64240,53190,0
1656795724.176464,5050,37566,2269693132,1114760460,10,0,0,0,1,0,0,1,0,65160,62861,0
1656795724.181553,37566,5050,1114760460,2269693133,8,0,0,0,1,0,0,0,0,502,8320,0
1656795724.187579,37566,5050,1114760460,2269693133,8,0,0,0,1,1,0,0,0,502,59997,0
1656795724.187601,5050,37566,2269693133,1114761460,8,0,0,0,1,0,0,0,0,502,7309,0
1656795724.187579,37566,5050,1114761460,2269693133,8,0,0,0,1,0,0,0,1,502,7319,0
1656795724.229193,5050,37566,2269693133,1114761461,8,0,0,0,1,0,0,0,0,502,7267,0
1656795726.191716,5050,37566,2269693133,1114761461,8,0,0,0,1,0,0,0,1,502,5303,0
